ai_job,human_job,industry
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Manager,Marketing
"Data Entry Clerk",Doctor,Marketing
"Data Entry Clerk",Nurse,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Designer,Marketing
"Data Entry Clerk",Electrician,Marketing
"Data Entry Clerk",Teacher,Marketing
"Data Entry Clerk",Teacher,Marketing
