ai_job_id,job_title,industry,ai_tool_used,automation_level,median_salary_usd,job_openings_2024,projected_openings_2030
4081,Chatbot Operator,IT,Power BI,High,82811,141035,172594
4082,Automation Analyst,Healthcare,ChatGPT,Medium,47709,125640,144828
4083,AI Engineer,Marketing,Python,Low,68119,98980,96323
4084,AI Engineer,Healthcare,TensorFlow,High,102106,58919,66347
4085,RPA Developer,Manufacturing,TensorFlow,High,125055,125016,76917
4086,RPA Developer,Marketing,ChatGPT,High,94054,82116,163662
4087,ML Engineer,Finance,ChatGPT,Low,136256,24482,73306
4088,RPA Developer,Manufacturing,Power BI,Medium,63779,31818,66351
4089,Data Entry Clerk,Finance,TensorFlow,Medium,41371,134647,129698
4090,Chatbot Operator,IT,Power BI,Medium,76177,44607,153561
4091,Automation Analyst,IT,TensorFlow,High,139947,58684,154019
4092,AI Engineer,IT,OpenCV,Low,46535,114057,180393
4093,Data Entry Clerk,Healthcare,TensorFlow,Medium,68105,16184,182623
4094,Data Entry Clerk,Finance,TensorFlow,Low,112396,72698,62768
4095,RPA Developer,IT,UiPath,Medium,110198,79791,109404
4096,Automation Analyst,IT,UiPath,Medium,35498,131429,188469
4097,AI Engineer,Finance,Python,High,53021,130181,21945
4098,Data Entry Clerk,Manufacturing,ChatGPT,Medium,115375,47271,108980
4099,Data Entry Clerk,Manufacturing,UiPath,Medium,70446,35308,175627
4100,Chatbot Operator,Manufacturing,Power BI,High,137838,149216,123722
4101,ML Engineer,Manufacturing,Python,High,47544,83574,52880
4102,Automation Analyst,Manufacturing,Python,Low,113616,88803,57965
4103,AI Engineer,IT,ChatGPT,Low,101733,54183,152323
4104,Automation Analyst,Marketing,ChatGPT,Medium,45358,87348,37161
4105,ML Engineer,Healthcare,TensorFlow,Low,50088,109760,85765
4106,AI Engineer,IT,ChatGPT,Low,94095,69537,159027
4107,Automation Analyst,Finance,OpenCV,High,126996,82238,161272
4108,AI Engineer,Marketing,UiPath,High,139175,51260,180575
4109,ML Engineer,Healthcare,Python,Medium,77389,130911,48863
4110,AI Engineer,Manufacturing,Python,Low,145676,96112,81849
4111,AI Engineer,Marketing,ChatGPT,Low,94688,139025,22230
4112,RPA Developer,Manufacturing,Power BI,Medium,137972,13564,81402
4113,Data Entry Clerk,Finance,OpenCV,Low,116035,136615,83189
4114,AI Engineer,Marketing,ChatGPT,Low,48517,38826,189279
4115,RPA Developer,IT,OpenCV,Medium,96834,26927,105850
4116,RPA Developer,Finance,OpenCV,Medium,64303,100880,115235
4117,RPA Developer,Manufacturing,TensorFlow,Low,65552,78792,39999
4118,ML Engineer,Finance,UiPath,High,43174,88140,86357
4119,ML Engineer,Manufacturing,UiPath,Low,107375,6625,134694
4120,Data Entry Clerk,Finance,Python,High,74790,47366,41620
4121,RPA Developer,Healthcare,TensorFlow,Low,91937,16817,199817
4122,Chatbot Operator,IT,TensorFlow,Medium,108789,140969,191502
4123,Chatbot Operator,IT,TensorFlow,Low,131125,68584,128866
4124,RPA Developer,Finance,OpenCV,Low,89614,18409,150014
4125,RPA Developer,Finance,Power BI,High,119347,50154,81916
4126,Chatbot Operator,Finance,TensorFlow,Medium,103335,47643,17992
4127,AI Engineer,Finance,OpenCV,Medium,54500,67601,22265
4128,RPA Developer,Finance,ChatGPT,Medium,79646,123043,13736
4129,RPA Developer,Healthcare,TensorFlow,Medium,81590,77519,163924
4130,AI Engineer,IT,UiPath,Medium,52767,66612,69553
4131,Data Entry Clerk,IT,OpenCV,Medium,117450,137924,92607
4132,Data Entry Clerk,Healthcare,Python,Medium,67565,20022,22232
4133,Chatbot Operator,Marketing,Power BI,High,116062,39089,19493
4134,RPA Developer,Finance,TensorFlow,High,142057,99305,73479
4135,RPA Developer,Marketing,OpenCV,Medium,52968,85003,159739
4136,Chatbot Operator,Manufacturing,OpenCV,High,111812,146391,143664
4137,Automation Analyst,IT,OpenCV,High,145462,92200,103923
4138,Chatbot Operator,Manufacturing,ChatGPT,Medium,92754,13871,155831
4139,Chatbot Operator,Healthcare,ChatGPT,High,40352,125361,122083
4140,RPA Developer,Marketing,TensorFlow,Medium,80712,126558,156952
4141,Chatbot Operator,Marketing,OpenCV,High,110318,120647,26378
4142,Data Entry Clerk,Manufacturing,Python,Medium,131240,54987,101330
4143,Chatbot Operator,Manufacturing,Power BI,Medium,114752,47549,115229
4144,RPA Developer,Finance,Power BI,High,79684,58654,198391
4145,Data Entry Clerk,Healthcare,UiPath,High,79074,64590,161038
4146,RPA Developer,Finance,UiPath,High,42095,42753,32899
4147,Data Entry Clerk,Marketing,OpenCV,Medium,42723,64355,128488
4148,AI Engineer,Healthcare,UiPath,Medium,143687,76917,22896
4149,Data Entry Clerk,Marketing,ChatGPT,Medium,143319,114307,43978
4150,RPA Developer,Finance,Power BI,Medium,91404,118495,80458
4151,ML Engineer,Finance,Python,Medium,84164,142211,87198
4152,ML Engineer,IT,TensorFlow,Medium,78208,135496,27330
4153,ML Engineer,IT,ChatGPT,High,74577,42403,161391
4154,Chatbot Operator,Marketing,UiPath,High,121938,83558,32717
4155,Automation Analyst,IT,UiPath,Medium,145073,7283,95252
4156,Chatbot Operator,Finance,TensorFlow,Low,100245,23128,38245
4157,Chatbot Operator,IT,ChatGPT,Low,65509,104405,128271
4158,AI Engineer,Manufacturing,Power BI,Medium,52720,79633,73693
4159,AI Engineer,IT,Python,Low,140425,5560,103788
4160,Data Entry Clerk,Manufacturing,TensorFlow,Low,120675,5014,159520
4161,AI Engineer,Healthcare,OpenCV,High,135991,130419,47887
4162,RPA Developer,Healthcare,Power BI,Medium,129686,87255,99613
4163,Automation Analyst,Marketing,OpenCV,Low,91868,18697,183529
4164,AI Engineer,IT,ChatGPT,Medium,39966,122574,47532
4165,ML Engineer,Manufacturing,ChatGPT,Low,107558,112882,50608
4166,RPA Developer,Healthcare,UiPath,Medium,39330,82219,133103
4167,ML Engineer,Marketing,UiPath,Low,119264,136345,53603
4168,AI Engineer,Healthcare,TensorFlow,High,132260,77310,102263
4169,Chatbot Operator,IT,OpenCV,Medium,53207,95697,148070
4170,Data Entry Clerk,Marketing,Power BI,Medium,49933,88279,118073
4171,Data Entry Clerk,IT,TensorFlow,Medium,146117,96179,20889
4172,Data Entry Clerk,Marketing,TensorFlow,Medium,81700,114542,183885
4173,Chatbot Operator,Healthcare,ChatGPT,Low,145837,66155,21938
4174,RPA Developer,IT,UiPath,Low,35226,118022,145317
4175,Chatbot Operator,Healthcare,Python,Medium,116694,12300,97173
4176,Data Entry Clerk,Finance,Power BI,High,143443,125107,102735
4177,Data Entry Clerk,Manufacturing,Power BI,Medium,133649,25578,88372
4178,RPA Developer,Healthcare,Python,Low,35164,58537,86563
4179,ML Engineer,Manufacturing,Python,Medium,146709,101332,26240
4180,Chatbot Operator,Marketing,Power BI,High,129951,81492,31210
4181,AI Engineer,Marketing,UiPath,Low,59024,115551,119861
4182,AI Engineer,Marketing,OpenCV,Medium,101965,50921,21483
4183,Data Entry Clerk,Marketing,Power BI,Low,111440,113094,70721
4184,Automation Analyst,Finance,UiPath,Low,123872,11870,85977
4185,ML Engineer,Healthcare,ChatGPT,Low,81170,84367,82072
4186,Data Entry Clerk,Manufacturing,OpenCV,Low,51184,35750,24090
4187,ML Engineer,Marketing,Python,High,98396,85648,19662
4188,AI Engineer,Marketing,Power BI,Low,93503,9976,45202
4189,Chatbot Operator,IT,OpenCV,High,136002,44710,149866
4190,Chatbot Operator,Healthcare,ChatGPT,High,105033,108540,137622
4191,Automation Analyst,Healthcare,OpenCV,Low,89170,139178,124564
4192,Chatbot Operator,Finance,Python,Medium,107808,103519,47455
4193,Data Entry Clerk,Finance,Python,Medium,113097,50752,96477
4194,Automation Analyst,Manufacturing,UiPath,High,126385,94189,133240
4195,Chatbot Operator,Manufacturing,Python,Medium,131143,61689,39458
4196,Automation Analyst,Manufacturing,ChatGPT,Medium,144824,46425,198404
4197,Automation Analyst,IT,Python,Low,56047,42685,79569
4198,Automation Analyst,Healthcare,UiPath,Low,65195,138767,46782
4199,AI Engineer,Finance,TensorFlow,Low,117021,29591,159249
4200,Chatbot Operator,Finance,UiPath,Medium,146041,73134,11797
4201,AI Engineer,Marketing,TensorFlow,Medium,55275,89905,22069
4202,Data Entry Clerk,Finance,Python,Low,120474,34416,18702
4203,AI Engineer,Finance,OpenCV,Medium,98935,42847,186984
4204,Chatbot Operator,Healthcare,OpenCV,Low,84465,14857,14117
4205,Automation Analyst,Healthcare,TensorFlow,Low,138031,103632,103149
4206,AI Engineer,IT,ChatGPT,Medium,53375,146477,99485
4207,Data Entry Clerk,Healthcare,TensorFlow,High,98874,131764,42095
4208,RPA Developer,Healthcare,ChatGPT,High,79246,114961,190574
4209,Chatbot Operator,Manufacturing,OpenCV,Medium,69484,12310,91509
4210,Data Entry Clerk,Manufacturing,UiPath,Medium,142501,120189,85575
4211,ML Engineer,Marketing,Power BI,Medium,118434,37724,178432
4212,Automation Analyst,IT,Python,High,54343,78097,162006
4213,RPA Developer,Finance,Power BI,High,111276,10058,122828
4214,Automation Analyst,Healthcare,UiPath,Low,67436,52890,199358
4215,Chatbot Operator,Marketing,OpenCV,Medium,130567,88135,135743
4216,AI Engineer,IT,ChatGPT,Medium,102224,57903,69850
4217,ML Engineer,Healthcare,ChatGPT,High,66546,54924,151927
4218,ML Engineer,Healthcare,TensorFlow,High,38698,29111,179730
4219,Automation Analyst,IT,UiPath,High,107624,100402,50787
4220,RPA Developer,Healthcare,Python,High,93050,112486,72783
4221,ML Engineer,Healthcare,Power BI,High,86813,32504,115378
4222,ML Engineer,Marketing,TensorFlow,High,57524,100620,148015
4223,Data Entry Clerk,Finance,OpenCV,Medium,52458,142271,128260
4224,Data Entry Clerk,Finance,Power BI,Low,117686,58409,116854
4225,RPA Developer,Manufacturing,OpenCV,Medium,71894,67662,138411
4226,Chatbot Operator,Manufacturing,ChatGPT,Low,76067,43441,51645
4227,AI Engineer,Manufacturing,TensorFlow,Medium,85756,69656,58519
4228,Chatbot Operator,IT,OpenCV,Medium,73698,26288,123553
4229,Chatbot Operator,Manufacturing,Power BI,High,103418,133399,14293
4230,Chatbot Operator,Finance,OpenCV,Medium,56140,14749,63153
4231,Data Entry Clerk,Finance,Power BI,High,49723,23374,180581
4232,RPA Developer,Manufacturing,Power BI,Medium,70185,86194,80572
4233,RPA Developer,Manufacturing,UiPath,Low,126104,55440,193078
4234,Chatbot Operator,IT,Python,Medium,141608,15103,23944
4235,AI Engineer,Marketing,ChatGPT,Low,104264,116614,65609
4236,Automation Analyst,Manufacturing,Python,Medium,80301,132349,102847
4237,ML Engineer,Healthcare,ChatGPT,High,57874,25020,22743
4238,RPA Developer,Marketing,ChatGPT,High,148224,60926,171692
4239,Data Entry Clerk,Finance,ChatGPT,Low,113417,6553,70682
4240,Chatbot Operator,Finance,UiPath,High,149993,142847,194965
4241,ML Engineer,Finance,Python,High,50901,17128,20355
4242,Data Entry Clerk,Marketing,Power BI,High,108634,126613,10275
4243,Data Entry Clerk,Finance,Power BI,Medium,106470,52976,66328
4244,Automation Analyst,Finance,UiPath,High,134407,64097,106469
4245,Data Entry Clerk,IT,ChatGPT,Medium,145639,81814,39971
4246,Chatbot Operator,IT,OpenCV,Medium,58833,35015,166051
4247,Chatbot Operator,Finance,ChatGPT,Medium,74169,83688,114210
4248,Data Entry Clerk,Manufacturing,ChatGPT,Low,39264,16861,119755
4249,Data Entry Clerk,Healthcare,OpenCV,High,148384,42982,51126
4250,ML Engineer,Marketing,Power BI,Low,104804,58854,14917
4251,Data Entry Clerk,Marketing,Power BI,Medium,99753,8240,144727
4252,AI Engineer,Healthcare,OpenCV,High,51302,145242,57061
4253,Data Entry Clerk,Marketing,Power BI,Low,62678,32143,96263
4254,Chatbot Operator,Healthcare,TensorFlow,Low,105789,142007,16823
4255,Chatbot Operator,Finance,OpenCV,High,46558,81570,136029
4256,Automation Analyst,IT,ChatGPT,Medium,136969,53241,62105
4257,Data Entry Clerk,Manufacturing,ChatGPT,High,126684,76688,100769
4258,RPA Developer,Healthcare,ChatGPT,High,55086,50874,105331
4259,Chatbot Operator,IT,UiPath,Medium,83263,131278,119953
4260,Automation Analyst,Marketing,Python,Medium,53848,123446,169527
4261,Data Entry Clerk,Healthcare,TensorFlow,Low,47173,50674,18518
4262,Chatbot Operator,IT,Power BI,Low,38896,61456,80924
4263,ML Engineer,Marketing,TensorFlow,Low,115302,74635,145790
4264,RPA Developer,IT,TensorFlow,Medium,58108,149720,196640
4265,AI Engineer,IT,Python,Medium,111832,28360,160469
4266,AI Engineer,Marketing,ChatGPT,High,140016,103399,118284
4267,RPA Developer,Finance,Power BI,High,86437,33846,10554
4268,AI Engineer,Manufacturing,Python,Medium,44786,82523,159654
4269,RPA Developer,IT,Python,Low,41128,122105,161083
4270,RPA Developer,Marketing,TensorFlow,High,109300,7311,158095
4271,RPA Developer,Marketing,Power BI,High,66841,123282,42830
4272,Chatbot Operator,Healthcare,Python,Medium,61255,137227,11196
4273,Data Entry Clerk,Finance,ChatGPT,Medium,37431,9570,49066
4274,Automation Analyst,Manufacturing,TensorFlow,Low,49670,39294,33141
4275,Chatbot Operator,IT,OpenCV,Low,73321,38263,183549
4276,ML Engineer,Healthcare,UiPath,High,96592,7572,121284
4277,Chatbot Operator,Marketing,Power BI,High,48381,133357,97635
4278,Automation Analyst,Finance,Power BI,High,89392,38544,97977
4279,RPA Developer,Manufacturing,Power BI,Medium,68070,32168,157400
4280,Data Entry Clerk,Manufacturing,Python,Medium,84661,69000,172260
4281,AI Engineer,IT,Python,Low,67432,50704,160218
4282,Data Entry Clerk,Marketing,UiPath,Medium,76623,27073,191061
4283,AI Engineer,Marketing,Power BI,Medium,147790,109639,60501
4284,ML Engineer,Finance,OpenCV,Medium,146132,121422,167718
4285,RPA Developer,Manufacturing,OpenCV,Medium,135735,106399,54204
4286,AI Engineer,Marketing,OpenCV,Medium,119528,129330,71305
4287,ML Engineer,Finance,Python,Medium,45589,20076,187231
4288,Data Entry Clerk,Marketing,OpenCV,Low,64791,102176,138958
4289,Automation Analyst,Marketing,TensorFlow,Low,113509,95804,169922
4290,Data Entry Clerk,Marketing,OpenCV,High,104519,132800,67413
4291,Automation Analyst,IT,Power BI,High,71887,107092,51042
4292,Chatbot Operator,Finance,Python,Low,110385,99746,132440
4293,RPA Developer,Manufacturing,OpenCV,Medium,82725,147605,170632
4294,Chatbot Operator,Marketing,Python,Medium,139898,38287,133687
4295,Automation Analyst,Healthcare,Power BI,Low,71888,102569,164786
4296,RPA Developer,Manufacturing,UiPath,Medium,56712,58020,97965
4297,AI Engineer,IT,OpenCV,Medium,140528,93556,159706
4298,RPA Developer,Manufacturing,Power BI,High,73192,111048,19938
4299,ML Engineer,Finance,TensorFlow,High,135753,28142,46102
4300,Automation Analyst,Marketing,ChatGPT,Low,61900,121182,114803
4301,AI Engineer,Manufacturing,ChatGPT,Medium,55648,99561,74106
4302,Automation Analyst,Finance,UiPath,Low,132017,40981,181239
4303,ML Engineer,Marketing,TensorFlow,Low,142596,97704,81583
4304,Data Entry Clerk,IT,ChatGPT,Medium,43295,76761,169033
4305,RPA Developer,Manufacturing,OpenCV,Low,42634,61038,151936
4306,ML Engineer,Marketing,UiPath,High,85396,125785,24082
4307,Chatbot Operator,Healthcare,OpenCV,Low,39490,59175,180054
4308,RPA Developer,Manufacturing,UiPath,Medium,115603,149075,11614
4309,RPA Developer,Manufacturing,Power BI,Low,130301,39567,186183
4310,Automation Analyst,IT,UiPath,Medium,78162,144061,161871
4311,Data Entry Clerk,Marketing,ChatGPT,Low,49574,26269,52666
4312,Data Entry Clerk,Healthcare,OpenCV,High,71699,66830,52869
4313,RPA Developer,Finance,OpenCV,Medium,137769,63203,80011
4314,AI Engineer,Marketing,Python,High,57297,42890,87056
4315,Chatbot Operator,Healthcare,UiPath,Low,124506,45778,140279
4316,AI Engineer,Marketing,Python,High,67478,40128,67188
4317,AI Engineer,Marketing,Python,High,56196,86010,141969
4318,Chatbot Operator,Manufacturing,Power BI,Medium,69942,71235,20141
4319,Chatbot Operator,Marketing,OpenCV,Low,104025,65431,10529
4320,Automation Analyst,IT,Python,Low,88976,140014,37680
4321,ML Engineer,Manufacturing,OpenCV,Low,116697,107761,115998
4322,ML Engineer,IT,OpenCV,Medium,35635,106111,33716
4323,RPA Developer,Manufacturing,TensorFlow,Low,57660,48873,37955
4324,ML Engineer,Marketing,ChatGPT,High,95712,110890,146569
4325,Data Entry Clerk,Marketing,Power BI,High,124189,35201,37710
4326,ML Engineer,Healthcare,Power BI,Medium,42852,79707,117528
4327,Data Entry Clerk,Marketing,ChatGPT,Low,121633,15669,199431
4328,AI Engineer,Finance,UiPath,Low,97423,101624,151701
4329,Data Entry Clerk,IT,Python,Medium,63745,73154,118121
4330,RPA Developer,Finance,Python,Medium,128249,108292,137859
4331,RPA Developer,IT,ChatGPT,Low,112690,134441,14961
4332,Chatbot Operator,IT,UiPath,High,67312,93758,55192
4333,Chatbot Operator,Manufacturing,ChatGPT,High,119171,10370,104581
4334,Automation Analyst,Finance,Python,Low,79147,29496,120688
4335,Data Entry Clerk,Marketing,ChatGPT,High,94997,75611,199896
4336,Data Entry Clerk,Manufacturing,TensorFlow,High,67658,91830,185472
4337,RPA Developer,Finance,TensorFlow,High,112596,132611,89334
4338,RPA Developer,Manufacturing,ChatGPT,Medium,96414,121707,101004
4339,RPA Developer,Manufacturing,UiPath,High,114931,132467,69947
4340,Data Entry Clerk,Marketing,ChatGPT,Medium,35362,36074,139581
4341,RPA Developer,Finance,Python,High,44884,76270,135388
4342,RPA Developer,Marketing,UiPath,Medium,99027,119623,64645
4343,Data Entry Clerk,Healthcare,Python,High,124899,44939,173566
4344,Chatbot Operator,Finance,OpenCV,High,78404,66148,14592
4345,Data Entry Clerk,IT,Python,Low,96662,78746,106374
4346,Chatbot Operator,Manufacturing,Power BI,High,137401,118035,63358
4347,ML Engineer,Finance,TensorFlow,Medium,88935,143872,197340
4348,Data Entry Clerk,IT,UiPath,Medium,114743,122543,10365
4349,Chatbot Operator,Manufacturing,UiPath,Medium,39786,43478,47179
4350,AI Engineer,Finance,Python,High,60182,142212,92533
4351,Chatbot Operator,Marketing,ChatGPT,Low,128453,19501,62856
4352,Automation Analyst,Marketing,Python,Low,106948,63450,35977
4353,Automation Analyst,Finance,Python,High,95589,100134,59130
4354,Data Entry Clerk,IT,ChatGPT,Medium,81105,85227,41664
4355,Chatbot Operator,Marketing,Power BI,Medium,113905,91869,86584
4356,Chatbot Operator,Manufacturing,Power BI,High,36715,135013,47378
4357,Automation Analyst,Finance,Power BI,High,49056,74814,122905
4358,AI Engineer,Healthcare,ChatGPT,Medium,142701,149426,179585
4359,Chatbot Operator,Finance,ChatGPT,High,139950,103308,145672
4360,Chatbot Operator,Finance,Power BI,Low,62042,20707,76543
4361,Automation Analyst,IT,OpenCV,Medium,94039,51149,133554
4362,Data Entry Clerk,Finance,OpenCV,Medium,70237,142474,56111
4363,AI Engineer,Marketing,UiPath,Low,76514,35020,77811
4364,ML Engineer,Finance,UiPath,Medium,147774,129203,61149
4365,Chatbot Operator,Healthcare,Python,Low,142816,11111,96727
4366,Chatbot Operator,IT,Power BI,High,139910,123350,105072
4367,Chatbot Operator,Healthcare,OpenCV,Low,53503,139203,38669
4368,ML Engineer,Manufacturing,UiPath,Medium,129437,98254,129527
4369,AI Engineer,Marketing,Power BI,High,50384,59213,29350
4370,Chatbot Operator,Marketing,TensorFlow,Medium,139517,145438,174706
4371,RPA Developer,Finance,Power BI,Low,56744,116228,84324
4372,Chatbot Operator,Manufacturing,Power BI,Medium,128297,14107,50423
4373,ML Engineer,Finance,Python,High,145592,99681,131128
4374,ML Engineer,Finance,UiPath,High,122061,121036,166917
4375,Data Entry Clerk,Marketing,OpenCV,Low,51957,141514,73256
4376,Automation Analyst,Finance,OpenCV,High,49609,64657,162951
4377,Automation Analyst,IT,UiPath,Low,111145,19039,135100
4378,AI Engineer,IT,UiPath,High,56265,86116,140871
4379,ML Engineer,IT,UiPath,Medium,58138,60235,46802
4380,Automation Analyst,Marketing,ChatGPT,Low,147786,66963,117524
4381,Automation Analyst,Finance,UiPath,High,67557,114038,37908
4382,Chatbot Operator,Finance,OpenCV,Low,60624,93005,106676
4383,Chatbot Operator,IT,TensorFlow,High,91308,76944,138638
4384,RPA Developer,Finance,OpenCV,Medium,147573,124985,29370
4385,Automation Analyst,Manufacturing,TensorFlow,Medium,127919,45251,141826
4386,Data Entry Clerk,Healthcare,Python,Low,54125,114130,168764
4387,ML Engineer,Finance,UiPath,Medium,47743,84774,128580
